##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
mw_infantry_support_weapons;Support Weapons;;;;;;;;;;;;;;x
mw_infantry_support_weapons_desc;Aerial targets such as attack helicopters or fixed wing aircraft are two serious threats our land units. By equipping our infantry battalions with shoulder-launched anti air weapons, MANPADS, we raise their air defence.;;;;;;;;;;;;;;x
mw_infantry_bridging_equipment;Bridging Equipment;;;;;;;;;;;;;;x
mw_infantry_bridging_equipment_desc;Field engineers can utilize special equipment when crucial bridges have been sabotaged or they are not simply there.;;;;;;;;;;;;;;x
mw_infantry_airborne_equipment;Airborne Equipment;;;;;;;;;;;;;;x
mw_infantry_airborne_equipment_desc;Airborne infantry need good equipment to ensure that their combat jumps/insertions by air go smoothly and with minimal losses.;;;;;;;;;;;;;;x
mw_infantry_amphibious_equipment;Amphibious Equipment;;;;;;;;;;;;;;x
mw_infantry_amphibious_equipment_desc;Marines and Special Forces need a good, stealthy and sturdy way of attacking by sea. Inflatable boats or lightweight Rigid-hulled inflatable boats are two great solutions.;;;;;;;;;;;;;;x
mw_infantry_mountain_equipment;Mountain Equipment;;;;;;;;;;;;;;x
mw_infantry_mountain_equipment_desc;Mountaineers, paratroopers and special forces have to utilize high-performance mountaineering equipment in order to reach their objective. Therefore, this kind of equipment is very important for operations in mountainous areas.;;;;;;;;;;;;;;x
mw_battlefield_optics;Battle Optics;;;;;;;;;;;;;;x
mw_battlefield_optics_desc;A night vision device (NVD) is an optical instrument that allows images to be produced in levels of light approaching total darkness. They are most often used by the military and law enforcement agencies, but are available to civilian users. The term usually refers to a complete unit, including an image intensifier tube, a protective and generally water-resistant housing, and some type of mounting system.;;;;;;;;;;;;;;x
mw_infantry_radios;Communication Radios;;;;;;;;;;;;;;x
mw_infantry_radios_desc;Communication radios are electromechanical equipment that is used to enhance unit cooperation, even if the two units are miles away. Entire military operations depend on solid communication and cooperation.;;;;;;;;;;;;;;x
mw_infantry_gps_maps;GPS Navigation Maps;;;;;;;;;;;;;;x
mw_infantry_gps_maps_desc;GPS powered digital maps allow our troops to receive real time updates regarding the terrain and also to know their own position in relation to an enemy position.;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Infantry Doctrines;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
mw_terrain_training;Infantry Terrain Training;;;;;;;;;;;;;;x
mw_terrain_training_desc;If we want our infantry units to be efficient in all types of terrain they might encounter we need to set up special programs which will allow them to train in these types of terrain and improve their abilities and survival skills.;;;;;;;;;;;;;;x
mw_urban_warfare_training;Infantry Urban Warfare;;;;;;;;;;;;;;x
mw_urban_warfare_training_desc;Urban warfare is combat conducted in urban areas such as towns and cities. Urban combat is very different from combat in the open at both the operational and tactical level. Complicating factors in urban warfare include the presence of civilians and the complexity of the urban terrain.;;;;;;;;;;;;;;x
mw_mountain_warfare_training;Infantry Mountain Warfare;;;;;;;;;;;;;;x
mw_mountain_warfare_training_desc;Mountain warfare refers to warfare in the mountains or similarly rough terrain. This type of warfare is also called Alpine warfare, after the Alps mountains. Mountain warfare is one of the most dangerous types of combat as it involves surviving not only combat with the enemy but also the extreme weather and dangerous terrain.;;;;;;;;;;;;;;x
mw_jungle_warfare_training;Infantry Jungle Warfare;;;;;;;;;;;;;;x
mw_jungle_warfare_training_desc;Jungle warfare is a term used to cover the special techniques needed for military units to survive and fight in jungle terrain. It has been the topic of extensive study by military strategists, and was an important part of the planning for both sides in many conflicts, including World War II and the Vietnam War. The jungle has a variety of effects on military operations.;;;;;;;;;;;;;;x
mw_desert_warfare_training;Infantry Desert Warfare;;;;;;;;;;;;;;x
mw_desert_warfare_training_desc;Desert warfare is combat in deserts. One of the main requirements in desert warfare is an adequate supply of water. Some of the most robust armies have perished as a result of dehydration, Water is also a concern in modern desert armies, and for that reason, its use is often prioritised on the essentials.;;;;;;;;;;;;;;x
mw_arctic_warfare_training;Infantry Arctic Warfare;;;;;;;;;;;;;;x
mw_arctic_warfare_training_desc;Arctic warfare or winter warfare is any armed conflict that takes place in an exceptionally cold climate, usually in snowy and icy terrain, sometimes on ice-covered bodies of water. Arctic warfare is very dependent on equipment. For survival, troops need warm clothing and footwear, extra nutritious food, white camouflage, tents with sleeping bags, heaters and fuel.;;;;;;;;;;;;;;x
mw_amphibious_warfare_training;Infantry Amphibious Warfare;;;;;;;;;;;;;;x
mw_amphibious_warfare_training_desc;Since the 20th century an amphibious landing of troops on a beachhead is acknowledged as the most complex of all military manoeuvres. The undertaking requires an intricate coordination of numerous military specialities, including air power, naval gunfire, naval transport, logistical planning, specialised equipment, land warfare, tactics, and extensive training in the nuances of this manoeuvre for all personnel involved.;;;;;;;;;;;;;;x
mw_infantry_training;Infantry Training;;;;;;;;;;;;;;x
mw_infantry_training_desc;Training our infantry units in warfare is vital if we want to have the upper hand in combat. Just giving our units the best weapons and techs isn't enough, they also have to be familiar with various tactics and survival strategies.;;;;;;;;;;;;;;x
mw_guirilla_warfare;Guerrilla Warfare;;;;;;;;;;;;;;x
mw_guirilla_warfare_desc;Guerrilla warfare is a form of irregular warfare in which a small group of combatants such as armed civilians or irregulars use military tactics including ambushes, sabotage, raids, petty warfare, hit-and-run tactics, and mobility to fight a larger and less-mobile traditional military.;;;;;;;;;;;;;;x
mw_basic_infantry_training;Basic Infantry Training;;;;;;;;;;;;;;x
mw_basic_infantry_training_desc;We must insure that even our most basic infantry knows how to fight and survive on the battlefield, providing them with the proper training will insure they survive longer.;;;;;;;;;;;;;;x
mw_advanced_infantry_training;Advanced Infantry Training;;;;;;;;;;;;;;x
mw_advanced_infantry_training_desc;Advanced infantry training will allows us to further improve the morale of our troops and their understanding of the battlefield, with troops trained by our best generals we can insure they can win almost any battle.;;;;;;;;;;;;;;x
mw_elite_infantry_training;Elite Infantry Training;;;;;;;;;;;;;;x
mw_elite_infantry_training_desc;Only the best of the best will take advantage of these training programs, with elite troops on the battlefield we can ensure that the outcome of the battle will be in our favor. These troops are not only better equipped but are also training in tactics other troops may not be familiar with.;;;;;;;;;;;;;;x
mw_combat_tactics;Infantry Combat Tactics;;;;;;;;;;;;;;x
mw_combat_tactics_desc;.;;;;;;;;;;;;;;x
mw_amry_higherarchy;Army Hierarchy;;;;;;;;;;;;;;x
mw_amry_higherarchy_desc;.;;;;;;;;;;;;;;x
mw_elastic_defence;Airborne Assault Tactics;;;;;;;;;;;;;;x
mw_elastic_defence_desc;Our Airborne-Capable infantry need to employ superior tactics and training in order to ensure victory on the battlefield by using this sophisticated insertion method. ;;;;;;;;;;;;;;x
mw_large_formations;Large Formations;;;;;;;;;;;;;;x
mw_large_formations_desc;.;;;;;;;;;;;;;;x
mw_delay_doctrine;Delay Doctrine;;;;;;;;;;;;;;x
mw_delay_doctrine_desc;.;;;;;;;;;;;;;;x
mw_human_wave;Human Wave;;;;;;;;;;;;;;x
mw_human_wave_desc;.;;;;;;;;;;;;;;x
mw_grand_battle_plan;Grand Battle Plan;;;;;;;;;;;;;;x
mw_grand_battle_plan_desc;.;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Armour Techs;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
mw_main_battle_tank_first_generation;Main Battle Tank;;;;;;;;;;;;;;x
mw_main_battle_tank_first_generation_desc;A main battle tank (MBT), also known as a battle tank or universal tank, is a tank that fills the heavy direct fire role of many modern armies. They were originally conceived to replace the light, medium, heavy and super-heavy tanks. Development was spurred in the Cold War with the development of lightweight composite armor. They are still supplemented in some armies with light tanks.;;;;;;;;;;;;;;x
mw_main_battle_tank_second_generation;Second Generation MBT;;;;;;;;;;;;;;x
mw_main_battle_tank_second_generation_desc;-;;;;;;;;;;;;;;x
mw_main_battle_tank_third_generation;Third Generation MBT;;;;;;;;;;;;;;x
mw_main_battle_tank_third_generation_desc;-;;;;;;;;;;;;;;x
mw_main_battle_tank_fourth_generation;Fourth Generation MBT;;;;;;;;;;;;;;x
mw_main_battle_tank_fourth_generation_desc;-;;;;;;;;;;;;;;x
mw_tank_destroyer_brigade;Tank Destroyer;;;;;;;;;;;;;;x
mw_tank_destroyer_brigade_desc;A tank destroyer or tank hunter is a type of armored fighting vehicle armed with a gun or missile launcher, and is designed specifically to engage enemy armored vehicles. Tanks are generally armoured fighting vehicles designed for front-line combat while the tank destroyer is specifically designed mainly for taking on enemy armour.;;;;;;;;;;;;;;x
mw_mech_brigade;Light Mech;;;;;;;;;;;;;;x
mw_mech_brigade_desc;Mechs are most efficient where our conventional tanks cannot operate in terrain such as mountains and hills. These units are still experimental on the battlefield and their effectiveness is a debated issue along the military ranks.;;;;;;;;;;;;;;x
mw_super_mech_brigade;Heavy Mech;;;;;;;;;;;;;;x
mw_super_mech_brigade_desc;Heavy mechs are giant walking guns that can provide the firepower where our main battle tanks cannot reach. While vulnerable to attack from the front or by fast moving infantry units these units can break most defense and especially those in the mountains where our tanks are not effective.;;;;;;;;;;;;;;x
mw_technical;Technical;;;;;;;;;;;;;;x
mw_technical_desc;A technical is a type of improvised fighting vehicle, typically a civilian or military non-combat vehicle, modified to provide an offensive capability similar to a military gun truck. It is usually an open-backed civilian pickup truck or four-wheel drive vehicle mounting a machine gun, light anti-aircraft gun, anti-tank weapon, or other support weapon.;;;;;;;;;;;;;;x
mw_armoured_car;Armoured Car;;;;;;;;;;;;;;x
mw_armoured_car_desc;A military armored (or armoured) car is a wheeled light armored vehicle, lighter than other armored fighting vehicles, primarily being armored and/or armed for self-defense of the occupants. Other multi-axled wheeled military vehicles can be quite large, and actually be superior to some smaller tracked vehicles in terms of armor and armament.;;;;;;;;;;;;;;x
mw_ifv;Armoured Infantry Vehicles;;;;;;;;;;;;;;x
mw_ifv_desc;As a smaller forward-deployed unit, armored cars and MRAP's can be used for Reconnaissance/Support missions. This unit will give extra support to your army formations.;;;;;;;;;;;;;;x
mw_light_armour_brigade;Light Tank;;;;;;;;;;;;;;x
mw_light_armour_brigade_desc;A light tank is a tank variant initially designed for rapid movement, and now primarily employed in the reconnaissance role, or in support of expeditionary forces where main battle tanks cannot be made available. Early light tanks were generally armed and armored similar to an armored car, but used tracks in order to provide better cross-country mobility.;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Armour Engines & Armor;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
mw_improvised_armour;Improvised Armor;;;;;;;;;;;;;;x
mw_improvised_armour_desc;Vehicle armour is sometimes improvised in the midst of an armed conflict by vehicle crews or individual units. During the 2011 Libyan civil war, anti-Gaddafi forces were seen operating T-55 tanks and Technicals with improvised armour mounted on them, likely in an attempt to improve survivability against superior Libyan Army hardware such as T-72 tanks.;;;;;;;;;;;;;;x
mw_spaced_armour;Spaced Armour;;;;;;;;;;;;;;x
mw_spaced_armour_desc;Armour with two or more plates spaced a distance apart, called spaced armour, has been in use since the First World War, where it was used on the Schneider CA1 and St Chamond tanks. Spaced armour can be advantageous in several situations. For example, it can reduce the effectiveness of kinetic energy penetrators because the interaction with each plate can cause the round to tumble, deflect, deform, or disintegrate.;;;;;;;;;;;;;;x
mw_reactive_armour;Reactive Armour;;;;;;;;;;;;;;x
mw_reactive_armour_desc;Explosive reactive armour, initially developed by German researcher Manfred Held while working in Israel, uses layers of high explosive sandwiched between steel plates. When a shaped-charge warhead hits, the explosive detonates and pushes the steel plates into the warhead, disrupting the flow of the charge's liquid metal penetrator.;;;;;;;;;;;;;;x
mw_electrically_charged_armour;Electrically Charged Armour;;;;;;;;;;;;;;x
mw_electrically_charged_armour_desc;Electrically charged armour is a recent development in the United Kingdom by the Defence Science and Technology Laboratory. A vehicle is fitted with two thin shells, separated by insulating material. The outer shell holds an enormous electrical charge, while the inner shell is at ground. If an incoming HEAT jet penetrates the outer shell and forms a bridge between the shells, the electrical energy discharges through the jet, disrupting it.;;;;;;;;;;;;;;x
mw_passive_armour_countermeasure;Passive Countermeasure Systems;;;;;;;;;;;;;;x
mw_passive_armour_countermeasure_desc;-;;;;;;;;;;;;;;x
mw_active_armour_countermeasure;Active Countermeasure Systems;;;;;;;;;;;;;;x
mw_active_armour_countermeasure_desc;-;;;;;;;;;;;;;;x
mw_internal_combustion_engine;Internal Combustion Engine;;;;;;;;;;;;;;x
mw_internal_combustion_engine_desc;The internal combustion engine (ICE) is an engine where the combustion of a fuel (typically petroleum derived such as gasoline or diesel fuel) occurs with an oxidizer (usually air) in a combustion chamber that is an integral part of the working fluid flow circuit. In an internal combustion engine the expansion of the high-temperature and high-pressure gases produced by combustion apply direct force to some component of the engine.;;;;;;;;;;;;;;x
mw_external_combustion_engine;External Combustion Engine;;;;;;;;;;;;;;x
mw_external_combustion_engine_desc;An external combustion engine (EC engine) is a heat engine where an (internal) working fluid is heated by combustion in an external source, through the engine wall or a heat exchanger. The fluid then, by expanding and acting on the mechanism of the engine, produces motion and usable work.;;;;;;;;;;;;;;x
mw_soil_vehicle_mechanics;Soil-Vehicle Mechanics Improvements;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Armour Weapons & Systems;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
mw_apds;APDS;;;;;;;;;;;;;;x
mw_apds_desc;Armour-piercing discarding sabot (APDS) is a type of kinetic energy projectile fired from a gun to attack armoured targets. APDS rounds are sabot rounds and were commonly used in large calibre tank guns, but have now been superseded by armour-piercing fin-stabilized discarding sabot (APFSDS) projectiles in such guns. However, APDS rounds are still commonly used in small or medium calibre weapon systems. ;;;;;;;;;;;;;;x
mw_fapds;FAPDS;;;;;;;;;;;;;;x
mw_fapds_desc;Many newer medium calibre APDS cores use a frangible high density alloy, the resulting projectiles are called Frangible Armour Piercing Discarding Sabot (FAPDS) for APDS types, or FRAP (Frangible Armour Piercing) for full calibre projectiles. During penetration, a frangible projectile’s core fragments into many high velocity pieces.;;;;;;;;;;;;;;x
mw_vehicle_laser_cannon;Laser Turrets;;;;;;;;;;;;;;x
mw_vehicle_laser_cannon_desc;With innovations in our laser technology we can finally use laser mounted turrets which are much more accurate than regular projectile weapons and can allow a variety of functions to our vehicles and tanks. From literally cooking the enemy infantry to disabling mechanical equipment on enemy vehicles and installations.;;;;;;;;;;;;;;x
mw_armour_rail_gun;Railgun Turrets;;;;;;;;;;;;;;x
mw_armour_rail_gun_desc;A railgun is an electrically powered artillery gun that accelerates a conductive projectile along electromagnetic rails, using the same principles as the homopolar motor. Railguns use two sliding or rolling contacts that permit a large electric current to pass through the projectile. This current interacts with the strong magnetic fields generated by the rails and this accelerates the projectile.;;;;;;;;;;;;;;x
mw_vehicle_machine_guns;Mounted Machine Gun;;;;;;;;;;;;;;x
mw_vehicle_machine_guns_desc;By upgrading our vehicles with machine guns we can improve their defence capabilities and also their anti infantry offensive capabilities.;;;;;;;;;;;;;;x
mw_vehicle_anti_tank_missiles;Anti Tank Missile Luncher;;;;;;;;;;;;;;x
mw_vehicle_anti_tank_missiles_desc;An anti-tank missile (ATM), anti-tank guided missile (ATGM), anti-tank guided weapon (ATGW) or anti-armor guided weapon, is a guided missile primarily designed to hit and destroy heavily armored military vehicles.;;;;;;;;;;;;;;x
mw_vehicle_grenade_luncher;Grenade Luncher;;;;;;;;;;;;;;x
mw_vehicle_grenade_luncher_desc;A grenade luncher gives our vehicles many advantages, from smoke grenades used for concealment to frag grenades that are used to clear infantry from buildings. Equipping our vehicles and tanks with these upgrades will make them much more deadly on the battlefield.;;;;;;;;;;;;;;x
